"Subject_Course","CRN","Title","Instructional_Method","Schedule_Type","Accounting_Method","Units","BUILDING","ROOM","DAYS","Time","Ptrm","Start_Date","End_Date","Max_Enroll","Actual_Enroll","WAIT_CAPACITY","Wait_List","Status","Instructor","CAMPUS"
"BUS 082",20196,"Introduction to Business",ON,72,ID,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",O,1/12/2026,4/10/2026,40,0,10,0,A,"Picciuto, K",ONC
"BUS 082",20288,"Introduction to Business",ON,72,ID,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",O,1/12/2026,4/10/2026,40,0,10,0,A,"Picciuto, K",ONC
"BUS 100",20124,"Career Strategies",02,02,W,3,KERN,714,TR,"10:10AM - 11:25AM",1,1/12/2026,5/20/2026,30,0,10,0,A,"Bosma, T",COS
"BUS 112",20904,"Public Speaking for Business",02,02,W,4,KERN,719,MW,"1:10PM - 3:00PM",1,1/12/2026,5/20/2026,15,0,10,0,A,"Gutierrez, J",COS
"BUS 119",20389,"Quantitative Methods",02,02,W,3,KERN,714,MW,"10:10AM - 11:25AM",1,1/12/2026,5/20/2026,30,0,10,0,A,"Giannandrea, G",COS
"BUS 119",20692,"Quantitative Methods",ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,"Giannandrea, G",ONC
"BUS 119",21172,"Quantitative Methods",02S,02,W,3,KERN,714,MW,"12:10PM - 1:25PM",1,1/12/2026,5/20/2026,30,0,0,0,A,"Giannandrea, G",COS
"BUS 174",21658,"Marketing Principles",02,02,W,3,KERN,712B,M,"6:10PM - 9:00PM",1,1/12/2026,5/20/2026,36,0,10,0,A,"Salazar, C",COS
"BUS 181",20626,"Intro to Entrepreneurship",02,02,W,3,KERN,718,W,"6:10PM - 9:00PM",1,1/12/2026,5/20/2026,30,0,10,0,A,"Goedhart-Humphrey, C",COS
"BUS 184",20183,"Business Communications",02,02,W,3,KERN,715B,TR,"10:10AM - 11:25AM",1,1/12/2026,5/20/2026,40,0,10,0,A,"Gutierrez, J",COS
"BUS 184",20323,"Business Communications",ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,"Gutierrez, J",ONC
"BUS 185",20102,"Ethics in Business & Industry",02,02,W,3,KERN,715B,MW,"1:10PM - 2:25PM",1,1/12/2026,5/20/2026,40,0,10,0,A,"Avila, D",COS
"BUS 185",20287,"Ethics in Business & Industry",02,02,W,3,KERN,712B,R,"6:10PM - 9:00PM",1,1/12/2026,5/20/2026,36,0,10,0,A,"Cuevas Moreno, M",COS
"BUS 188",20175,"Human Relations in Business",02,02,W,3,KERN,717,TR,"10:10AM - 11:25AM",1,1/12/2026,5/20/2026,30,0,10,0,A,"Bettencourt, B",COS
"BUS 188",21004,"Human Relations in Business",02,02,W,3,KERN,712B,T,"6:10PM - 9:00PM",1,1/12/2026,5/20/2026,36,0,10,0,A,"Hutchison, J",COS
"BUS 270",20010,"College Keyboarding Level 1",OH,02,IW,3,KERN,714,T,"6:10PM - 8:25PM",1,1/12/2026,5/20/2026,30,0,10,0,A,"Palazzo, M",COS
"BUS 270",20010,"College Keyboarding Level 1",OH,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,30,0,10,0,A,"Palazzo, M",COS
"BUS 271",20806,"College Keyboarding Level 2",OH,04,IW,3,KERN,714,W,"6:10PM - 8:00PM",1,1/12/2026,5/20/2026,30,0,10,0,A,"Palazzo, M",COS
"BUS 271",20806,"College Keyboarding Level 2",OH,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,30,0,10,0,A,"Palazzo, M",COS
"BUS 293",20011,"Business English",02,02,W,4,KERN,712B,MW,"8:10AM - 10:00AM",1,1/12/2026,5/20/2026,32,0,10,0,A,"Cuevas Moreno, M",COS
"BUS 295",20012,"Business Mathematics",ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,"Giannandrea, G",ONC
"BUS 297",20195,"Personal Finance",02,02,W,3,KERN,712B,MW,"10:10AM - 11:25AM",1,1/12/2026,5/20/2026,36,0,10,0,A,"Avila, D",COS
"BUS 297",20575,"Personal Finance",ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,"Bosma, T",ONC
"BUS 319",21173,"Support for Quant Methods",OL,72,IW,2,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,30,0,0,0,A,"Giannandrea, G",ONC
"COMP 005",20013,"Computer Concepts",02,02,W,4,KERN,717,MW,"8:10AM - 10:00AM",1,1/12/2026,5/20/2026,30,0,10,0,A,"Bettencourt, B",COS
"COMP 005",20014,"Computer Concepts",ON,72,IW,4,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,"Picciuto, K",ONC
"COMP 005",20089,"Computer Concepts",ON,72,IW,4,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,"Picciuto, K",ONC
"COMP 005",20276,"Computer Concepts",02,02,W,4,KERN,717,TR,"1:10PM - 3:00PM",1,1/12/2026,5/20/2026,30,0,10,0,A,"Bosma, T",COS
"COMP 005",20311,"Computer Concepts",ON,72,IW,4,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,"Bettencourt, B",ONC
"COMP 005",20881,"Computer Concepts",OO,02,IW,4,HACEDU,E67,W,"10:10AM - 11:00AM",1,1/12/2026,5/20/2026,32,0,10,0,A,"Bettencourt, B",HAC
"COMP 005",20881,"Computer Concepts",OO,72,IW,4,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,32,0,10,0,A,"Bettencourt, B",HAC
"COMP 005",21379,"Computer Concepts",02,02,W,4,KERN,717,TR,"8:10AM - 10:00AM",1,1/12/2026,5/20/2026,30,0,10,0,A,"Avila, D",COS
"COMP 006",20277,"Programming Fundamentals",OS,71,IW,3,ONLINE,LIVE,W,"1:10PM - 3:25PM",1,1/12/2026,5/20/2026,30,0,10,0,A,"Arnold, C",ONC
"COMP 006",20277,"Programming Fundamentals",OS,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,30,0,10,0,A,"Arnold, C",ONC
"COMP 006",20388,"Programming Fundamentals",ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,30,0,10,0,A,"Arnold, C",ONC
"COMP 006",20388,"Programming Fundamentals",ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,30,0,10,0,A,"Arnold, C",ONC
"COMP 008",20275,"Programming Concepts (JAVA)",ON,72,IW,4,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,30,0,10,0,A,"Arnold, C",ONC
"COMP 008",20275,"Programming Concepts (JAVA)",ON,72,IW,4,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,30,0,10,0,A,"Arnold, C",ONC
"COMP 009",20229,"Advanced Application Software",OS,71,IW,3,ONLINE,LIVE,W,"6:10PM - 7:25PM",1,1/12/2026,5/20/2026,30,0,10,0,A,"Arnold, C",ONC
"COMP 009",20229,"Advanced Application Software",OS,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,30,0,10,0,A,"Arnold, C",ONC
"COMP 130",20324,"Intro to Personal Computers",ON,72,IW,4,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,"Bosma, T",ONC
"COMP 130",21174,"Intro to Personal Computers",02,02,W,4,KERN,718,T,"5:30PM - 9:20PM",1,1/12/2026,5/20/2026,30,0,10,0,A,"Salazar, C",COS
"COMP 200",21005,"Ethics in Computer Programming",OS,71,IW,3,ONLINE,LIVE,T,"1:10PM - 4:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,"Arnold, C",ONC
"COMP 229",20502,"Web Page Design & Development",ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,"Arnold, C",ONC
"COMP 233",20454,"Database Processing",02,02,W,3,KERN,718,R,"6:10PM - 9:00PM",1,1/12/2026,5/20/2026,30,0,10,0,A,Staff,COS
"COMP 238",20455,"Spreadsheet for Business",ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,"Bosma, T",ONC
"COMP 250",20444,"Software Fabrication",OS,72,IW,3,ONLINE,LIVE,T,"5:30PM - 7:45PM",1,1/12/2026,5/20/2026,30,0,0,0,A,"Arnold, C",ONC
"COMP 250",20444,"Software Fabrication",OS,72,IW,3,ONLINE,LIVE,T,"8:05PM - 9:20PM",1,1/12/2026,5/20/2026,30,0,0,0,A,"Arnold, C",ONC
"PARA 101",20015,"Intro to Paralegalism",02,02,W,3,KERN,717,W,"2:10PM - 5:00PM",1,1/12/2026,5/20/2026,30,0,10,0,A,"Cordero, P",COS
"PARA 102",20016,"Legal Terminology",02,02,W,2,KERN,715B,R,"6:10PM - 8:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,"Esbenshade, P",COS
"PARA 203",20326,"Civil Procedures 1",02,02,W,4,KERN,719,M,"6:10PM - 10:00PM",1,1/12/2026,5/20/2026,31,0,10,0,A,"Hatherley-Parr, M",COS
"PARA 205",20325,"Legal Research and Writing",02,02,W,4,KERN,714,R,"6:10PM - 10:00PM",1,1/12/2026,5/20/2026,30,0,10,0,A,"Wise, S",COS
"PARA 210",20756,"Legal Ethics, Mgt & Interview",ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,"Cordero, P",ONC
"CHLD 039",20017,"Child Growth and Development",02,02,W,3,PNDRSA,350,TR,"9:45AM - 11:00AM",1,1/12/2026,5/20/2026,200,0,10,0,A,"Griffith, R",COS
"CHLD 039",20092,"Child Growth and Development",ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,"Harris, L",ONC
"CHLD 039",20094,"Child Growth and Development",02,02,W,3,TULE,509,MW,"12:45PM - 2:00PM",1,1/12/2026,5/20/2026,24,0,10,0,A,"Beasley, K",COS
"CHLD 039",20107,"Child Growth and Development",OH,02,IW,3,TULE,501,M,"6:10PM - 9:00PM",1,1/12/2026,1/12/2026,30,0,10,0,A,"Griffith, R",COS
"CHLD 039",20107,"Child Growth and Development",OH,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,30,0,10,0,A,"Griffith, R",COS
"CHLD 039",20107,"Child Growth and Development",OH,02,IW,3,TULE,501,M,"6:10PM - 9:00PM",1,1/26/2026,1/26/2026,30,0,10,0,A,"Griffith, R",COS
"CHLD 039",20107,"Child Growth and Development",OH,02,IW,3,TULE,501,M,"6:10PM - 9:00PM",1,2/9/2026,2/9/2026,30,0,10,0,A,"Griffith, R",COS
"CHLD 039",20107,"Child Growth and Development",OH,02,IW,3,TULE,501,M,"6:10PM - 9:00PM",1,2/23/2026,2/23/2026,30,0,10,0,A,"Griffith, R",COS
"CHLD 039",20107,"Child Growth and Development",OH,02,IW,3,TULE,501,M,"6:10PM - 9:00PM",1,3/9/2026,3/9/2026,30,0,10,0,A,"Griffith, R",COS
"CHLD 039",20107,"Child Growth and Development",OH,02,IW,3,TULE,501,M,"6:10PM - 9:00PM",1,3/23/2026,3/23/2026,30,0,10,0,A,"Griffith, R",COS
"CHLD 039",20107,"Child Growth and Development",OH,02,IW,3,TULE,501,M,"6:10PM - 9:00PM",1,4/13/2026,4/13/2026,30,0,10,0,A,"Griffith, R",COS
"CHLD 039",20107,"Child Growth and Development",OH,02,IW,3,TULE,501,M,"6:10PM - 9:00PM",1,5/11/2026,5/11/2026,30,0,10,0,A,"Griffith, R",COS
"CHLD 039",20108,"Child Growth and Development",02,02,W,3,TULE,509,MW,"11:10AM - 12:25PM",1,1/12/2026,5/20/2026,24,0,10,0,A,"Beasley, K",COS
"CHLD 039",20156,"Child Growth and Development",02,02,W,3,TULE,501,TR,"2:45PM - 4:00PM",1,1/12/2026,5/20/2026,30,0,10,0,A,"Griffith, R",COS
"CHLD 039",20234,"Child Growth and Development",ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,"Harris, L",ONC
"CHLD 039",20253,"Child Growth and Development",02,02,W,3,TCCB,B110,T,"6:10PM - 9:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,"Cox, J",TCC
"CHLD 039",20590,"Child Growth and Development",02,02,W,3,TULE,501,F,"8:10AM - 11:00AM",1,1/12/2026,5/20/2026,30,0,10,0,A,"Cowings, C",COS
"CHLD 039",20748,"Child Growth and Development",ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,"Bailey, V",ONC
"CHLD 039",20898,"Child Growth and Development",OH,02,IW,3,HACVEB,104,R,"12:45PM - 2:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,"Cox, J",HAC
"CHLD 039",20898,"Child Growth and Development",OH,72,IW,3,ONH,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,"Cox, J",HAC
"CHLD 042",20109,"Child, Family, and Community",02,02,W,3,PNDRSA,350,TR,"11:10AM - 12:25PM",1,1/12/2026,5/20/2026,200,0,10,0,A,"Griffith, R",COS
"CHLD 042",20254,"Child, Family, and Community",ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,"Bailey, V",ONC
"CHLD 042",20791,"Child, Family, and Community",DE,02,W,3,LINHS,N/A,TR,"10:05AM - 11:20AM",1,1/12/2026,5/20/2026,0,0,0,0,A,"Cowings, C",LIN
"CHLD 042",20899,"Child, Family, and Community",OO,72,IW,3,ONH,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,"Bailey, V",HAC
"CHLD 042",20899,"Child, Family, and Community",OO,02,IW,3,HACEDU,E72D,T,"6:10PM - 7:00PM",1,1/13/2026,1/13/2026,40,0,10,0,A,"Bailey, V",HAC
"CHLD 042",20899,"Child, Family, and Community",OO,02,IW,3,HACEDU,E72C,T,"6:10PM - 7:00PM",1,1/13/2026,1/13/2026,40,0,10,0,A,"Bailey, V",HAC
"CHLD 042",21033,"Child, Family, and Community",02,02,W,3,TULE,501,R,"6:10PM - 9:00PM",1,1/12/2026,5/20/2026,30,0,10,0,A,"Tackett, D",COS
"CHLD 042",21371,"Child, Family, and Community",DE,02,P,3,TULUNI,N/A,MW,"8:30AM - 9:50AM",1,1/12/2026,5/20/2026,0,0,0,0,A,"Cowings, C",TUL
"CHLD 042",21957,"Child, Family, and Community",DE,02,P,3,OROHS,N/A,MT,"10:10AM - 11:00AM",1,1/12/2026,5/20/2026,0,0,0,0,A,Staff,ORO
"CHLD 042",21957,"Child, Family, and Community",DE,72,P,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,0,0,0,0,A,Staff,ORO
"CHLD 126",20220,"Observation and Assessment",02,02,W,3,TULE,501,TR,"12:45PM - 2:00PM",1,1/12/2026,5/20/2026,30,0,10,0,A,"Harris, L",COS
"CHLD 126",20370,"Observation and Assessment",02,02,W,3,TULE,509,M,"6:10PM - 9:00PM",1,1/12/2026,5/20/2026,24,0,10,0,A,"Angeles, R",COS
"CHLD 134",21372,"Understanding Child Abuse",OH,02,W,3,TULE,509,T,"11:10AM - 12:25PM",1,1/12/2026,5/20/2026,24,0,10,0,A,"Harris, L",COS
"CHLD 134",21372,"Understanding Child Abuse",OH,72,W,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,24,0,10,0,A,"Harris, L",COS
"CHLD 139",21373,Curriculum&Ed-Infants&Toddlers,ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,"Harris, L",ONC
"CHLD 140",20018,"Pract-Teaching Young Children",02,02,W,3,TULE,509,W,"6:10PM - 9:00PM",1,1/12/2026,5/20/2026,24,0,10,0,A,"Harrison, A",COS
"CHLD 140",20900,"Pract-Teaching Young Children",02,02,W,3,TULE,509,MW,"9:45AM - 11:00AM",1,1/12/2026,5/20/2026,24,0,10,0,A,"Angeles, R",COS
"CHLD 140",21043,"Pract-Teaching Young Children",OO,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,"Parker, G",HAC
"CHLD 140",21043,"Pract-Teaching Young Children",OO,02,IW,3,HACEDU,E72D,T,"7:10PM - 8:00PM",1,1/13/2026,1/13/2026,40,0,10,0,A,"Parker, G",HAC
"CHLD 140",21043,"Pract-Teaching Young Children",OO,02,IW,3,HACEDU,E72C,T,"7:10PM - 8:00PM",1,1/13/2026,1/13/2026,40,0,10,0,A,"Parker, G",HAC
"CHLD 141",20499,"Practicum - Early Childhood Ed",06,02,W,3,TULE,501,T,"6:10PM - 8:00PM",1,1/12/2026,5/20/2026,30,0,10,0,A,"Angeles, R",COS
"CHLD 141",20499,"Practicum - Early Childhood Ed",06,04,W,3,N/A,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,30,0,10,0,A,"Angeles, R",COS
"CHLD 141",21419,"Practicum - Early Childhood Ed",06,02,IW,3,TULE,509,R,"9:10AM - 11:00AM",1,1/12/2026,5/20/2026,24,0,10,0,A,"Bailey, V",COS
"CHLD 141",21419,"Practicum - Early Childhood Ed",06,04,IW,3,N/A,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,24,0,10,0,A,"Bailey, V",COS
"CHLD 146",21374,"Curr Strat Child Special Needs",OH,02,IW,3,TULE,509,R,"11:10AM - 12:25PM",1,1/12/2026,5/20/2026,24,0,10,0,A,"Bailey, V",COS
"CHLD 146",21374,"Curr Strat Child Special Needs",OH,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,24,0,10,0,A,"Bailey, V",COS
"CHLD 148",20019,"Health, Safety, and Nutrition",02,02,W,3,TULE,501,TR,"9:45AM - 11:00AM",1,1/12/2026,5/20/2026,30,0,10,0,A,"Harris, L",COS
"CHLD 148",20591,"Health, Safety, and Nutrition",ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,"Harris, L",ONC
"CHLD 149",20154,"Introduction to Curriculum",02,02,W,3,TULE,501,MW,"9:45AM - 11:00AM",1,1/12/2026,5/20/2026,30,0,10,0,A,"Beasley, K",COS
"CHLD 149",20562,"Introduction to Curriculum",02,02,W,3,TULE,501,W,"6:10PM - 9:00PM",1,1/12/2026,5/20/2026,30,0,10,0,A,"Angeles, R",COS
"CHLD 149",21958,"Introduction to Curriculum",DE,02,P,3,EXEHS,N/A,TR,"2:15PM - 3:30PM",1,1/12/2026,5/20/2026,0,0,0,0,A,Staff,EXE
"CHLD 158",20020,"Teaching in a Diverse Society",02,02,W,3,TULE,509,R,"6:10PM - 9:00PM",1,1/12/2026,5/20/2026,24,0,10,0,A,"Roberts, K",COS
"CHLD 158",20021,"Teaching in a Diverse Society",02,02,W,3,TULE,501,MW,"11:10AM - 12:25PM",1,1/12/2026,5/20/2026,30,0,10,0,A,"Angeles, R",COS
"CULN 221",20696,"Culinary Development 1",06,02,W,4,TULE,507,T,"1:10PM - 4:00PM",1,1/12/2026,5/20/2026,20,0,10,0,A,"Wiley, K",COS
"CULN 221",20696,"Culinary Development 1",06,04,W,4,TULE,507,R,"1:10PM - 4:00PM",1,1/12/2026,5/20/2026,20,0,10,0,A,"Wiley, K",COS
"CULN 221",21267,"Culinary Development 1",06,02,W,4,TULE,507,M,"9:10AM - 12:00PM",1,1/12/2026,5/20/2026,20,0,10,0,A,"Wiley, K",COS
"CULN 221",21267,"Culinary Development 1",06,04,W,4,TULE,507,W,"9:10AM - 12:00PM",1,1/12/2026,5/20/2026,20,0,10,0,A,"Wiley, K",COS
"CULN 222",20697,"Culinary Development 2",06,02,W,4,TULE,507,T,"6:10PM - 9:00PM",1,1/12/2026,5/20/2026,20,0,10,0,A,"Cano, D",COS
"CULN 222",20697,"Culinary Development 2",06,04,W,4,TULE,507,R,"6:10PM - 9:00PM",1,1/12/2026,5/20/2026,20,0,10,0,A,"Cano, D",COS
"CULN 222",21083,"Culinary Development 2",06,02,W,4,TULE,507,M,"1:10PM - 4:00PM",1,1/12/2026,5/20/2026,20,0,10,0,A,"Wiley, K",COS
"CULN 222",21083,"Culinary Development 2",06,04,W,4,TULE,507,W,"1:10PM - 4:00PM",1,1/12/2026,5/20/2026,20,0,10,0,A,"Wiley, K",COS
"CULN 223",21967,"Advanced Culinary",06,02,W,4,N/A,N/A,R,"9:10AM - 12:00PM",1,1/12/2026,5/20/2026,20,0,10,0,A,"Medina, S",COS
"CULN 223",21967,"Advanced Culinary",06,04,W,4,N/A,N/A,S,"9:10AM - 12:00PM",1,1/12/2026,5/20/2026,20,0,10,0,A,"Medina, S",COS
"CULN 224",20698,"Baking and Desserts",06,02,IW,3,TULE,507,W,"5:10PM - 7:00PM",1,1/12/2026,5/20/2026,20,0,10,0,A,"Carmona, K",COS
"CULN 224",20698,"Baking and Desserts",06,04,IW,3,TULE,507,W,"7:10PM - 10:00PM",1,1/12/2026,5/20/2026,20,0,10,0,A,"Carmona, K",COS
"CULN 224",21258,"Baking and Desserts",06,02,W,3,TULE,507,T,"8:10AM - 10:00AM",1,1/12/2026,5/20/2026,20,0,10,0,A,"Medina, S",COS
"CULN 224",21258,"Baking and Desserts",06,04,W,3,TULE,507,T,"10:10AM - 1:00PM",1,1/12/2026,5/20/2026,20,0,10,0,A,"Medina, S",COS
"CULN 226",20699,"Industry Management",OH,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,30,0,10,0,A,"Wiley, K",COS
"CULN 226",20699,"Industry Management",OH,02,IW,3,TULE,501,F,"1:10PM - 3:00PM",1,1/16/2026,1/16/2026,30,0,10,0,A,"Wiley, K",COS
"CULN 226",20699,"Industry Management",OH,02,IW,3,TULE,501,F,"1:10PM - 3:00PM",1,2/20/2026,2/20/2026,30,0,10,0,A,"Wiley, K",COS
"CULN 226",20699,"Industry Management",OH,02,IW,3,TULE,501,F,"1:10PM - 3:00PM",1,3/27/2026,3/27/2026,30,0,10,0,A,"Wiley, K",COS
"CULN 226",20699,"Industry Management",OH,02,IW,3,TULE,501,F,"1:10PM - 3:00PM",1,5/8/2026,5/8/2026,30,0,10,0,A,"Wiley, K",COS
"EDUC 050",20152,"Introduction to Teaching",OH,04,IW,3,N/A,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,25,0,10,0,A,"Nunley, M",COS
"EDUC 050",20152,"Introduction to Teaching",OH,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,25,0,10,0,A,"Nunley, M",COS
"EDUC 050",20152,"Introduction to Teaching",OH,02,IW,3,TULE,512,W,"5:10PM - 7:00PM",1,1/14/2026,1/14/2026,25,0,10,0,A,"Nunley, M",COS
"EDUC 050",20152,"Introduction to Teaching",OH,02,IW,3,TULE,512,W,"5:10PM - 7:00PM",1,1/28/2026,1/28/2026,25,0,10,0,A,"Nunley, M",COS
"EDUC 050",20152,"Introduction to Teaching",OH,02,IW,3,TULE,512,W,"5:10PM - 7:00PM",1,2/18/2026,2/18/2026,25,0,10,0,A,"Nunley, M",COS
"EDUC 050",20152,"Introduction to Teaching",OH,02,IW,3,TULE,512,W,"5:10PM - 7:00PM",1,3/11/2026,3/11/2026,25,0,10,0,A,"Nunley, M",COS
"EDUC 050",20152,"Introduction to Teaching",OH,02,IW,3,TULE,512,W,"5:10PM - 7:00PM",1,3/25/2026,3/25/2026,25,0,10,0,A,"Nunley, M",COS
"EDUC 050",20152,"Introduction to Teaching",OH,02,IW,3,TULE,512,W,"5:10PM - 7:00PM",1,4/15/2026,4/15/2026,25,0,10,0,A,"Nunley, M",COS
"EDUC 050",20152,"Introduction to Teaching",OH,02,IW,3,TULE,512,W,"5:10PM - 7:00PM",1,5/6/2026,5/6/2026,25,0,10,0,A,"Nunley, M",COS
"EDUC 050",20153,"Introduction to Teaching",06,02,W,3,TULE,512,TR,"9:45AM - 10:35AM",1,1/12/2026,5/20/2026,25,0,10,0,A,"Rioux, V",COS
"EDUC 050",20153,"Introduction to Teaching",06,04,W,3,N/A,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,25,0,10,0,A,"Rioux, V",COS
"EDUC 050",20432,"Introduction to Teaching",06,02,W,3,TCCB,B110,M,"6:10PM - 8:00PM",1,1/12/2026,5/20/2026,25,0,10,0,A,"Hamid, O",TCC
"EDUC 050",20432,"Introduction to Teaching",06,04,W,3,N/A,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,25,0,10,0,A,"Hamid, O",TCC
"EDUC 050",20500,"Introduction to Teaching",OH,04,IW,3,N/A,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,25,0,10,0,A,"Rioux, V",HAC
"EDUC 050",20500,"Introduction to Teaching",OH,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,25,0,10,0,A,"Rioux, V",HAC
"EDUC 050",20500,"Introduction to Teaching",OH,02,IW,3,HACEDU,E93,T,"6:10PM - 8:00PM",1,1/13/2026,1/13/2026,25,0,10,0,A,"Rioux, V",HAC
"EDUC 050",20500,"Introduction to Teaching",OH,02,IW,3,HACEDU,E93,T,"6:10PM - 8:00PM",1,1/27/2026,1/27/2026,25,0,10,0,A,"Rioux, V",HAC
"EDUC 050",20500,"Introduction to Teaching",OH,02,IW,3,HACEDU,E93,T,"6:10PM - 8:00PM",1,2/17/2026,2/17/2026,25,0,10,0,A,"Rioux, V",HAC
"EDUC 050",20500,"Introduction to Teaching",OH,02,IW,3,HACEDU,E93,T,"6:10PM - 8:00PM",1,3/10/2026,3/10/2026,25,0,10,0,A,"Rioux, V",HAC
"EDUC 050",20500,"Introduction to Teaching",OH,02,IW,3,HACEDU,E93,T,"6:10PM - 8:00PM",1,3/24/2026,3/24/2026,25,0,10,0,A,"Rioux, V",HAC
"EDUC 050",20500,"Introduction to Teaching",OH,02,IW,3,HACEDU,E93,T,"6:10PM - 8:00PM",1,4/14/2026,4/14/2026,25,0,10,0,A,"Rioux, V",HAC
"EDUC 050",20500,"Introduction to Teaching",OH,02,IW,3,HACEDU,E93,T,"6:10PM - 8:00PM",1,5/5/2026,5/5/2026,25,0,10,0,A,"Rioux, V",HAC
"EDUC 050",20511,"Introduction to Teaching",06,02,W,3,TULE,512,MW,"9:45AM - 10:35AM",1,1/12/2026,5/20/2026,25,0,10,0,A,"Rioux, V",COS
"EDUC 050",20511,"Introduction to Teaching",06,04,W,3,N/A,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,25,0,10,0,A,"Rioux, V",COS
"EDUC 050",20563,"Introduction to Teaching",06,02,W,3,TULE,512,TR,"11:10AM - 12:00PM",1,1/12/2026,5/20/2026,25,0,10,0,A,"Rioux, V",COS
